row,col,lat,lon,population,access_score,access_norm,pop_weight,access_deficit,access_class,color
0,26,9.060145777937478,7.615629260438226,823,174.0502064681669,1.1982651577858592,0.00023938712242717018,2.3651862994689923,Medical Desert,#880e4f
0,27,9.060145777937478,7.620177534417027,814,163.53291920277002,1.0672200323904302,0.00023676928026211,2.3424243107260616,Medical Desert,#880e4f
0,28,9.060145777937478,7.624725808395827,642,154.1379987130354,0.9501595677867847,0.00018673940777429315,1.8496508542449732,Medical Desert,#880e4f
0,29,9.060145777937478,7.629274082374629,727,145.65211328886355,0.8444256564234842,0.0002114634726665282,2.0967782084936797,Medical Desert,#880e4f
0,30,9.060145777937478,7.63382235635343,772,137.91660707519864,0.748041450478855,0.00022455268349182912,2.228729363411477,Medical Desert,#880e4f
0,31,9.060145777937478,7.638370630332231,696,130.81279165088083,0.6595280953165833,0.00020244646076465425,2.011112694779373,Medical Desert,#880e4f
0,32,9.060145777937478,7.642918904311031,441,124.25099860387274,0.5777683248581712,0.00012827426608794904,1.2753313800954857,Medical Desert,#880e4f
0,33,9.060145777937478,7.6474671782898325,384,118.16252406050103,0.5019060906270977,0.00011169459904256786,1.111339970470717,Medical Desert,#880e4f
0,34,9.060145777937478,7.652015452268634,515,112.49375695742613,0.4312734001704963,0.0001497987461117772,1.4915270396600817,Medical Desert,#880e4f
0,35,9.060145777937478,7.656563726247435,536,107.20193967744837,0.3653374946917164,0.00015590704449691765,1.553374576065047,Medical Desert,#880e4f
0,36,9.060145777937478,7.661112000226235,416,102.25213820161306,0.30366309722446794,0.00012100248229611519,1.206350424106563,Medical Desert,#880e4f
0,37,9.060145777937478,7.665660274205036,439,97.61509917671184,0.24588571174970225,0.0001276925233846023,1.2737854571462692,Medical Desert,#880e4f
0,38,9.060145777937478,7.670208548183838,365,93.26574911344139,0.19169292324375994,0.00010616804336077414,1.0596452673490515,Medical Desert,#880e4f
0,39,9.060145777937478,7.674756822162639,333,89.18215178345723,0.14081140687281582,9.686016010722681e-05,0.9672376995308056,Medical Desert,#880e4f
1,0,9.064637333812433,7.4973741369894,484,138.28305149863968,0.7526073384505833,0.00014078173420990325,1.3972220054704152,Medical Desert,#880e4f
1,1,9.064637333812433,7.501922410968201,537,148.8110874777221,0.8837863925385754,0.00015619791584859098,1.5481745992289229,Medical Desert,#880e4f
1,2,9.064637333812433,7.506470684947002,544,160.67049497972826,1.0315543011255282,0.00015823401531030447,1.566017455195274,Medical Desert,#880e4f
1,3,9.064637333812433,7.511018958925803,825,174.08479049414237,1.198696073848744,0.00023996886513051688,2.37092367765738,Medical Desert,#880e4f
1,4,9.064637333812433,7.515567232904604,812,189.34336852156707,1.3888175586482139,0.0002361875375587633,2.3290732356580834,Medical Desert,#880e4f
1,5,9.064637333812433,7.520115506883405,717,206.85052170357991,1.6069562313078583,0.00020855475914979469,2.0520337545194796,Medical Desert,#880e4f
1,6,9.064637333812433,7.524663780862206,814,227.2114962989199,1.860653444447428,0.00023676928026211,2.323638244935197,Medical Desert,#880e4f
1,7,9.064637333812433,7.529212054841007,772,251.3646417392725,2.1616010075456398,0.00022455268349182912,2.19698750422999,Medical Desert,#880e4f
1,8,9.064637333812433,7.533760328819808,1044,280.7524401914157,2.5277722108299097,0.00030366969114698134,2.9599361308145493,Medical Desert,#880e4f
1,9,9.064637333812433,7.538308602798609,805,317.48503451567467,2.9854593793794795,0.0002341514380970498,2.271609420264295,Medical Desert,#880e4f
1,10,9.064637333812433,7.54285687677741,1011,364.3411116725466,3.5692848803489525,0.0002940709365417607,2.835747070662751,Medical Desert,#880e4f
1,11,9.064637333812433,7.5474051507562105,1215,424.11188994257435,4.31402722081431,0.00035340869228312486,3.38162545097307,Medical Desert,#880e4f
1,12,9.064637333812433,7.551953424735012,1204,496.93614554690237,5.221415548876472,0.000350209107414718,3.3192323462658435,Medical Desert,#880e4f
1,13,9.064637333812433,7.556501698713813,1214,573.5089926875046,6.175511229845456,0.0003531178209314515,3.3131099024524415,Medical Desert,#880e4f
1,14,9.064637333812433,7.561049972692614,919,627.4130146174566,6.847153939117974,0.00026731077218781216,2.490075921202677,Medical Desert,#880e4f
1,15,9.064637333812433,7.5655982466714145,1236,627.3969615107073,6.846953917825995,0.0003595169906682653,3.3490102799045434,Medical Desert,#880e4f
1,16,9.064637333812433,7.570146520650216,1074,573.4623497436409,6.174930059979767,0.00031239583169718197,2.9310560757958886,Medical Desert,#880e4f
1,17,9.064637333812433,7.574694794629017,1295,496.8746471299258,5.220649280202721,0.00037667840041699316,3.5701334221694427,Medical Desert,#880e4f
1,18,9.064637333812433,7.579243068607818,1017,424.0952797725485,4.3138202585284136,0.00029581616465180084,2.8305518701304972,Medical Desert,#880e4f
1,19,9.064637333812433,7.583791342586618,1303,364.50997147129857,3.571388869043309,0.00037900537123038,3.65469615589182,Medical Desert,#880e4f
1,20,9.064637333812433,7.5883396165654196,1082,318.0861388129347,2.9929491232670826,0.0003147228025105688,3.0530330915210717,Medical Desert,#880e4f
1,21,9.064637333812433,7.592887890544221,1106,282.1328769517469,2.5449724169090233,0.0003217037149507293,3.1351644414106166,Medical Desert,#880e4f
1,22,9.064637333812433,7.597436164523022,912,253.92521289774103,2.193505657487971,0.00026527467272609864,2.5945585777196896,Medical Desert,#880e4f
1,23,9.064637333812433,7.601984438501822,885,231.330454340784,1.911975554367398,0.00025742114623091814,2.5249931684321063,Medical Desert,#880e4f
1,24,9.064637333812433,7.6065327124806235,861,212.80651918679513,1.6811678048198564,0.00025044023379075764,2.4622991320995187,Medical Desert,#880e4f
1,25,9.064637333812433,7.611080986459425,1017,197.26692923609917,1.4875449187756138,0.00029581616465180084,2.9141576632560606,Medical Desert,#880e4f
1,26,9.064637333812433,7.615629260438226,795,183.95063124129035,1.3216241925942533,0.00023124272458031626,2.281865647886487,Medical Desert,#880e4f
1,27,9.064637333812433,7.620177534417027,805,172.32325714182778,1.1767474141594925,0.0002341514380970498,2.313960671040255,Medical Desert,#880e4f
1,28,9.064637333812433,7.624725808395827,921,162.0073993850119,1.048212095194585,0.00026789251489115883,2.650844331479487,Medical Desert,#880e4f
1,29,9.064637333812433,7.629274082374629,805,152.73443640407032,0.9326712179740173,0.0002341514380970498,2.3196757502744636,Medical Desert,#880e4f
1,30,9.064637333812433,7.63382235635343,681,144.31134675285273,0.8277197403061589,0.00019808339048955393,1.9644381516420415,Medical Desert,#880e4f
1,31,9.064637333812433,7.638370630332231,698,136.5977588278297,0.7316086356671276,0.00020302820346800095,2.015428315985892,Medical Desert,#880e4f
1,32,9.064637333812433,7.642918904311031,496,129.48999922836774,0.6430461361852892,0.00014427219042998347,1.4334445368383357,Medical Desert,#880e4f
1,33,9.064637333812433,7.6474671782898325,455,122.90997277234597,0.5610591779254708,0.00013234646501137599,1.3160392302276973,Medical Desert,#880e4f
1,34,9.064637333812433,7.652015452268634,583,116.7974161592353,0.48489688173268725,0.00016957799802556526,1.6875571960103457,Medical Desert,#880e4f
1,35,9.064637333812433,7.656563726247435,716,111.10452657475129,0.41396362578601825,0.00020826388779812132,2.074017510569893,Medical Desert,#880e4f
1,36,9.064637333812433,7.661112000226235,608,105.79226558302524,0.34777299219132796,0.0001768497818173991,1.762347460394889,Medical Desert,#880e4f
1,37,9.064637333812433,7.665660274205036,592,100.8278390864883,0.28591636734705783,0.00017219584019062545,1.7170350409962967,Medical Desert,#880e4f
1,38,9.064637333812433,7.670208548183838,426,96.18299424250357,0.2280417215698207,0.00012391119581284872,1.2362862658869935,Medical Desert,#880e4f
1,39,9.064637333812433,7.674756822162639,329,91.83287586218322,0.17383935985344803,9.56966747005334e-05,0.9553031621383296,Medical Desert,#880e4f
2,0,9.069128889687388,7.4973741369894,598,144.01368621126804,0.8240108977108279,0.00017394106830066557,1.7250777494227345,Medical Desert,#880e4f
2,1,9.069128889687388,7.501922410968201,477,155.64844927938293,0.968979742502545,0.00013874563474818976,1.3740121765387323,Medical Desert,#880e4f
2,2,9.069128889687388,7.506470684947002,373,168.87040371158895,1.1337249503511302,0.00010849501417416096,1.072649791285815,Medical Desert,#880e4f
2,3,9.069128889687388,7.511018958925803,777,183.9508826630474,1.3216273253027977,0.0002260070402501959,2.2302006944914123,Medical Desert,#880e4f
2,4,9.069128889687388,7.515567232904604,938,201.23093650592637,1.536936346111824,0.00027283732786960587,2.686439918118176,Medical Desert,#880e4f
2,5,9.069128889687388,7.520115506883405,990,221.18667488278425,1.7855843265238183,0.00028796263815662027,2.8282082242345115,Medical Desert,#880e4f
2,6,9.069128889687388,7.524663780862206,1207,244.57065138249146,2.076948064655227,0.00035108172146973806,3.437899364503141,Medical Desert,#880e4f
2,7,9.069128889687388,7.529212054841007,1180,272.6754546421976,2.427133181258399,0.0003432281949745575,3.3489758956689575,Medical Desert,#880e4f
2,8,9.069128889687388,7.533760328819808,1190,307.76342075843417,2.8643283251717064,0.000346136908491291,3.362224109775013,Medical Desert,#880e4f
2,9,9.069128889687388,7.538308602798609,1004,353.7089951800534,3.4368089857747246,0.0002920348370800472,2.819981575576876,Medical Desert,#880e4f
2,10,9.069128889687388,7.54285687677741,1216,416.91481165098196,4.224351812754906,0.0003536995636347982,3.387580497066854,Medical Desert,#880e4f
2,11,9.069128889687388,7.5474051507562105,1047,507.3393572142836,5.3510392952918195,0.0003045423052020014,2.8824612677985475,Medical Desert,#880e4f
2,12,9.069128889687388,7.551953424735012,1219,637.5390791805278,6.973324439832143,0.00035457217768981826,3.298467093661291,Medical Desert,#880e4f
2,13,9.069128889687388,7.556501698713813,1665,808.7262961697448,9.106312704805616,0.0004843008005361341,4.401988552074368,Medical Desert,#880e4f
2,14,9.069128889687388,7.561049972692614,1330,960.5227479350549,10.99769254013767,0.00038685889772556057,3.4431334558953774,Medical Desert,#880e4f
2,15,9.069128889687388,7.5655982466714145,1348,960.320758118373,10.995175752282805,0.00039209458205568095,3.4898309364348012,Medical Desert,#880e4f
2,16,9.069128889687388,7.570146520650216,1126,808.1027828369351,9.098543744918725,0.00032752114198419637,2.977214876069069,Medical Desert,#880e4f
2,17,9.069128889687388,7.574694794629017,1717,636.4636685905057,6.959924851890423,0.0004994261108231485,4.646664288191384,Medical Desert,#880e4f
2,18,9.069128889687388,7.579243068607818,850,505.8307276059063,5.33224180966494,0.0002472406489223507,2.3405717967002624,Medical Desert,#880e4f
2,19,9.069128889687388,7.583791342586618,1020,415.1244433759621,4.202043870679775,0.0002966887787068209,2.8422178606617625,Medical Desert,#880e4f
2,20,9.069128889687388,7.5883396165654196,1322,351.9913024884459,3.415406579576017,0.0003845319269121737,3.713985981798449,Medical Desert,#880e4f
2,21,9.069128889687388,7.592887890544221,1003,306.68496553184565,2.8508908011376692,0.00029174396572837386,2.834266638465494,Medical Desert,#880e4f
2,22,9.069128889687388,7.597436164523022,970,272.9318770253163,2.430328197473325,0.00028214521112315317,2.7528815649940652,Medical Desert,#880e4f
2,23,9.069128889687388,7.601984438501822,1152,246.83099308757485,2.105111863428103,0.0003350837971277036,3.280299083619429,Medical Desert,#880e4f
2,24,9.069128889687388,7.6065327124806235,1155,225.93575188781728,1.8447577023129047,0.00033595641118272366,3.297588294110163,Medical Desert,#880e4f
2,25,9.069128889687388,7.611080986459425,1107,208.68104438511813,1.6297644962423525,0.00032199458630240266,3.1674683285502367,Medical Desert,#880e4f
2,26,9.069128889687388,7.615629260438226,843,194.04437429761094,1.4473919681761502,0.00024520454946063726,2.4165547850614146,Medical Desert,#880e4f
2,27,9.069128889687388,7.620177534417027,1035,181.3448518012535,1.2891562486410677,0.00030105184898192116,2.9717082025912127,Medical Desert,#880e4f
2,28,9.069128889687388,7.624725808395827,728,170.12138829416278,1.1493121856670756,0.00021175434401820157,2.0932062553872104,Medical Desert,#880e4f
2,29,9.069128889687388,7.629274082374629,730,160.05693035903266,1.0239093019324572,0.00021233608672154827,2.1016195777824693,Medical Desert,#880e4f
2,30,9.069128889687388,7.63382235635343,683,150.9301088966966,0.9101893442273379,0.00019866513319290063,1.968569043198838,Medical Desert,#880e4f
2,31,9.069128889687388,7.638370630332231,794,142.5836869542639,0.8061931442140657,0.00023095185322864292,2.2908993522147827,Medical Desert,#880e4f
2,32,9.069128889687388,7.642918904311031,673,134.90361631252523,0.7104996640517722,0.0001957564196761671,1.9436557097200817,Medical Desert,#880e4f
2,33,9.069128889687388,7.6474671782898325,568,127.80499478245254,0.6220510246765155,0.00016521492775046495,1.6418720659947463,Medical Desert,#880e4f
2,34,9.069128889687388,7.652015452268634,619,121.22262713054634,0.5400348951769555,0.000180049366685806,1.7907703727715754,Medical Desert,#880e4f
2,35,9.069128889687388,7.656563726247435,481,115.10470828299084,0.46380578568265324,0.00013990912015488319,1.3926021356090714,Medical Desert,#880e4f
2,36,9.069128889687388,7.661112000226235,483,109.40863471665791,0.3928328574050761,0.00014049086285822989,1.3993896858727084,Medical Desert,#880e4f
2,37,9.069128889687388,7.665660274205036,456,104.09825774774376,0.3266656986855511,0.00013263733636304932,1.3220405568150109,Medical Desert,#880e4f
2,38,9.069128889687388,7.670208548183838,399,99.14210005944972,0.2649121029766196,0.00011605766931766816,1.1575021850521308,Medical Desert,#880e4f
2,39,9.069128889687388,7.674756822162639,337,94.51220385493481,0.20722371685782684,9.802364551392024e-05,0.9782051727228674,Medical Desert,#880e4f
3,0,9.073620445562344,7.4973741369894,463,149.6859949644989,0.8946877170361273,0.0001346734358247628,1.3346852913632812,Medical Desert,#880e4f
3,1,9.073620445562344,7.501922410968201,753,162.5189554592141,1.054586070555245,0.0002190261278100354,2.1671630877527424,Medical Desert,#880e4f
3,2,9.073620445562344,7.506470684947002,504,177.25076076643458,1.2381439809811996,0.00014659916124337032,1.447840525522666,Medical Desert,#880e4f
3,3,9.073620445562344,7.511018958925803,859,194.20900075561224,1.4494432095550145,0.0002498584910874109,2.462369341548478,Medical Desert,#880e4f
3,4,9.073620445562344,7.515567232904604,809,213.77009879788568,1.6931739816768197,0.00023531492350374324,2.3133063244397514,Medical Desert,#880e4f
3,5,9.073620445562344,7.520115506883405,914,236.41389753551468,1.9753151241712736,0.00026585641542944537,2.606049134468879,Medical Desert,#880e4f
3,6,9.073620445562344,7.524663780862206,824,262.9011489673907,2.3053455871301534,0.00023967799377884352,2.3415258772594085,Medical Desert,#880e4f
3,7,9.073620445562344,7.529212054841007,1219,294.69615888904906,2.7015105826267747,0.00035457217768981826,3.4499337278647757,Medical Desert,#880e4f
3,8,9.073620445562344,7.533760328819808,1206,334.7713432991681,3.200846336585647,0.00035079085011806467,3.39562574042983,Medical Desert,#880e4f
3,9,9.073620445562344,7.538308602798609,1612,388.9894410740873,3.8764024227060934,0.00046888461889744635,4.507087641708095,Medical Desert,#880e4f
3,10,9.073620445562344,7.54285687677741,1325,468.70468938197513,4.869652340373025,0.0003854045409671938,3.666366797180809,Medical Desert,#880e4f
3,11,9.073620445562344,7.5474051507562105,1242,596.6476592001181,6.463818411926978,0.0003612622187783054,3.3791088496557737,Medical Desert,#880e4f
3,12,9.073620445562344,7.551953424735012,1230,821.0503448655875,9.259870030565807,0.00035777176255822517,3.2464256233926903,Medical Desert,#880e4f
3,13,9.073620445562344,7.556501698713813,1715,1237.1125389427812,14.443994132084844,0.0004988443681198018,4.267913168603419,Medical Desert,#880e4f
3,14,9.073620445562344,7.561049972692614,1612,1845.1205185854985,22.019757722364105,0.00046888461889744635,3.656373618187984,Poor,#e65100
3,15,9.073620445562344,7.5655982466714145,1387,1844.661158719108,22.014034110393286,0.0004034385647709417,3.146254615077855,Poor,#e65100
3,16,9.073620445562344,7.570146520650216,1795,1235.6699745605974,14.426019817455613,0.0005221140762536701,4.467937961435903,Medical Desert,#880e4f
3,17,9.073620445562344,7.574694794629017,1464,818.4715388125861,9.22773817431254,0.00042583565884978994,3.8654065919827256,Medical Desert,#880e4f
3,18,9.073620445562344,7.579243068607818,1316,592.8102035477667,6.416003814448374,0.0003827866988021336,3.582270896057877,Medical Desert,#880e4f
3,19,9.073620445562344,7.583791342586618,1451,463.6974132310568,4.807261809951218,0.00042205433127803636,4.017650745932623,Medical Desert,#880e4f
3,20,9.073620445562344,7.5883396165654196,1097,383.29466452898595,3.805445655279279,0.00031908587278566913,3.0694323330313686,Medical Desert,#880e4f
3,21,9.073620445562344,7.592887890544221,1301,329.3348219524607,3.1331074222043522,0.0003784236285270333,3.665672097342778,Medical Desert,#880e4f
3,22,9.073620445562344,7.597436164523022,1037,290.7775128925708,2.652684355575021,0.0003016335916852679,2.9363220458747374,Medical Desert,#880e4f
3,23,9.073620445562344,7.601984438501822,1319,261.7302433433142,2.290756133551362,0.00038365931285715366,3.7487061361593743,Medical Desert,#880e4f
3,24,9.073620445562344,7.6065327124806235,1289,238.84328095625696,2.005585178318429,0.00037493317230695303,3.674135681745657,Medical Desert,#880e4f
3,25,9.073620445562344,7.611080986459425,1120,220.11447096632187,1.7722246936511314,0.00032577591387415624,3.2000243268251087,Medical Desert,#880e4f
3,26,9.073620445562344,7.615629260438226,1275,204.29973183366445,1.5751734559661366,0.0003708609733835261,3.650192697722512,Medical Desert,#880e4f
3,27,9.073620445562344,7.620177534417027,943,190.60249590786137,1.40450625308643,0.0002742916846279726,2.704392407656766,Medical Desert,#880e4f
3,28,9.073620445562344,7.624725808395827,1090,178.50049240046212,1.2537156045908924,0.0003170497733239556,3.1307487084147314,Medical Desert,#880e4f
3,29,9.073620445562344,7.629274082374629,942,167.64435242195134,1.1184483832157623,0.00027400081327629927,2.709362556102125,Medical Desert,#880e4f
3,30,9.073620445562344,7.63382235635343,752,157.79581858183255,0.9957359080810638,0.00021873525645836205,2.1655723096617296,Medical Desert,#880e4f
3,31,9.073620445562344,7.638370630332231,945,148.78885212846146,0.8835093406659256,0.00027487342733131933,2.7244489492583854,Medical Desert,#880e4f
3,32,9.073620445562344,7.642918904311031,1007,140.5045790196553,0.7802875135009224,0.00029290745113506726,2.906219308677465,Medical Desert,#880e4f
3,33,9.073620445562344,7.6474671782898325,1095,132.85495579178274,0.6849734073223728,0.0003185041300823224,3.1632246149003507,Medical Desert,#880e4f
3,34,9.073620445562344,7.652015452268634,702,125.77211882293294,0.5967214431688312,0.00020419168887469437,2.029732332820105,Medical Desert,#880e4f
3,35,9.073620445562344,7.656563726247435,684,119.2015080336134,0.5148518038708838,0.000198956004544574,1.9793167596626682,Medical Desert,#880e4f
3,36,9.073620445562344,7.661112000226235,735,113.09749832667451,0.4387960019063895,0.00021379044347991503,2.1285233956146725,Medical Desert,#880e4f
3,37,9.073620445562344,7.665660274205036,450,107.42067213693358,0.36806289543983484,0.0001308921082530092,1.3041034296947094,Medical Desert,#880e4f
3,38,9.073620445562344,7.670208548183838,595,102.13613953020737,0.3022177568000341,0.0001730684542456455,1.7254541064549582,Medical Desert,#880e4f
3,39,9.073620445562344,7.674756822162639,330,97.21250773445324,0.2408694328649861,9.598754605220675e-05,0.9575634139440979,Medical Desert,#880e4f
4,0,9.0781120014373,7.4973741369894,517,155.21414838784852,0.9635683647057511,0.0001503804888151239,1.489314699982115,Medical Desert,#880e4f
4,1,9.0781120014373,7.501922410968201,690,169.34901824928338,1.1396884750248928,0.00020070123265461412,1.9841386383681658,Medical Desert,#880e4f
4,2,9.0781120014373,7.506470684947002,765,185.78894093211434,1.3445294834616293,0.00022251658403011566,2.195247829522391,Medical Desert,#880e4f
4,3,9.0781120014373,7.511018958925803,1054,204.95802060938414,1.5833757169659302,0.0003065784046637149,3.017241166508081,Medical Desert,#880e4f
4,4,9.0781120014373,7.515567232904604,872,227.28133292539184,1.8615236069943162,0.0002536398186591645,2.489182535580866,Medical Desert,#880e4f
4,5,9.0781120014373,7.520115506883405,1140,253.15632148885882,2.1839252905597095,0.00033159334090762335,3.243515900737299,Medical Desert,#880e4f
4,6,9.0781120014373,7.524663780862206,1222,283.0651904728381,2.5565890190989453,0.0003554447917448383,3.463575292301307,Medical Desert,#880e4f
4,7,9.0781120014373,7.529212054841007,1449,318.1206534852751,2.9933791751854812,0.00042147258857468963,4.088563158791797,Medical Desert,#880e4f
4,8,9.0781120014373,7.533760328819808,1670,361.37485789082916,3.5323254354872775,0.00048575515729450087,4.68596704319196,Medical Desert,#880e4f
4,9,9.0781120014373,7.538308602798609,1851,420.0811277683209,4.263804029107635,0.0005384028719473779,5.1544642860045435,Medical Desert,#880e4f
4,10,9.0781120014373,7.54285687677741,1774,509.85698488754673,5.382408870526991,0.0005160057778685296,4.88232237108102,Medical Desert,#880e4f
4,11,9.0781120014373,7.5474051507562105,1832,666.1497427515528,7.329812562738799,0.0005328763162655842,4.938174810920897,Medical Desert,#880e4f
4,12,9.0781120014373,7.551953424735012,1757,987.3175479503085,11.331555050435076,0.0005110609648900826,4.531498103122782,Medical Desert,#880e4f
4,13,9.0781120014373,7.556501698713813,1327,1859.0782472901121,22.193670658483043,0.0003859862836705405,3.003217590857826,Poor,#e65100
4,14,9.0781120014373,7.561049972692614,1240,5859.035950790478,72.03303946190213,0.0003606804760749587,1.008713664125072,Excellent,#1b5e20
4,15,9.0781120014373,7.5655982466714145,1765,5858.248101333937,72.02322287819382,0.0005133879357034695,1.4362939854200127,Excellent,#1b5e20
4,16,9.0781120014373,7.570146520650216,1297,1856.5484150746945,22.162149014970502,0.0003772601431203399,2.9365118802791916,Poor,#e65100
4,17,9.0781120014373,7.574694794629017,1410,982.6101504383079,11.272901000043598,0.00041012860585942887,3.6389521414803645,Medical Desert,#880e4f
4,18,9.0781120014373,7.579243068607818,1613,658.7643918614286,7.237791283005403,0.0004691754902491197,4.3521754751387105,Medical Desert,#880e4f
4,19,9.0781120014373,7.583791342586618,1444,499.5934464362754,5.2545254487464685,0.0004200182318163229,3.979482669361593,Medical Desert,#880e4f
4,20,9.0781120014373,7.5883396165654196,1310,407.5014646583118,4.107061754404617,0.00038104147069209347,3.6539186218087765,Medical Desert,#880e4f
4,21,9.0781120014373,7.592887890544221,1255,348.1000455373997,3.366921619316976,0.000365043546350059,3.527528162680775,Medical Desert,#880e4f
4,22,9.0781120014373,7.597436164523022,1422,306.5786470649451,2.84956607580924,0.0004136190620795091,4.018327136034111,Medical Desert,#880e4f
4,23,9.0781120014373,7.601984438501822,1677,275.65369413506176,2.4642419677687837,0.00048779125675621433,4.757708998921209,Medical Desert,#880e4f
4,24,9.0781120014373,7.6065327124806235,994,251.3983838244368,2.1620214330479466,0.00028912612356331367,2.8287515480333414,Medical Desert,#880e4f
4,25,9.0781120014373,7.611080986459425,1243,231.55305459755067,1.9147491477689034,0.00036155309012997876,3.546302554179829,Medical Desert,#880e4f
4,26,9.0781120014373,7.615629260438226,1424,214.75497048377846,1.7054454572312483,0.0004142008047828558,4.071368359738713,Medical Desert,#880e4f
4,27,9.0781120014373,7.620177534417027,1243,200.153567305903,1.5235123539405018,0.00036155309012997876,3.560447841357949,Medical Desert,#880e4f
4,28,9.0781120014373,7.624725808395827,1041,187.20387473277503,1.3621595217647444,0.0003027970770919613,2.986724978747278,Medical Desert,#880e4f
4,29,9.0781120014373,7.629274082374629,1093,175.54904158844937,1.2169406043461828,0.0003179223873789757,3.1405346075665417,Medical Desert,#880e4f
4,30,9.0781120014373,7.63382235635343,1093,164.95033573179802,1.084881005424337,0.0003179223873789757,3.144733077863096,Medical Desert,#880e4f
4,31,9.0781120014373,7.638370630332231,1117,155.24384645548923,0.9639384018550436,0.0003249032998191362,3.217714321432853,Medical Desert,#880e4f
4,32,9.0781120014373,7.642918904311031,689,146.31302713721874,0.852660625759944,0.00020041036130294076,1.9870154106216735,Medical Desert,#880e4f
4,33,9.0781120014373,7.6474671782898325,733,138.07114636423597,0.749967005995157,0.00021320870077656833,2.1160970586683314,Medical Desert,#880e4f
4,34,9.0781120014373,7.652015452268634,811,130.4501911336593,0.6550101023162325,0.00023589666620708993,2.343515192124063,Medical Desert,#880e4f
4,35,9.0781120014373,7.656563726247435,761,123.39402572422468,0.5670904650983214,0.00022135309862342223,2.2009782630692913,Medical Desert,#880e4f
4,36,9.0781120014373,7.661112000226235,677,116.85431131730759,0.4856057939203867,0.0001969199050828605,1.9596365061439562,Medical Desert,#880e4f
