row,col,lat,lon,population,income_index,vehicle_rate,food_access,food_access_norm,is_food_desert,food_class,desert_cluster,color
1,37,5.565389867049945,-0.07031638216482095,1078,21.0,0.33,96.1300985529217,3.1092653380298083,True,Food Desert,0.0,#880e4f
1,38,5.565389867049945,-0.06670615235588284,679,10.6,0.296,73.62409238810136,2.365034200837796,True,Food Desert,0.0,#880e4f
1,39,5.565389867049945,-0.06309592254694474,2166,19.2,0.278,67.19435998234857,2.152415088182721,True,Food Desert,0.0,#880e4f
1,40,5.565389867049945,-0.059485692738006635,468,14.7,0.228,53.50256569513648,1.6996532983766306,True,Food Desert,0.0,#880e4f
1,41,5.565389867049945,-0.05587546292906853,919,8.2,0.254,57.82191934845558,1.8424861696467434,True,Food Desert,0.0,#880e4f
1,42,5.565389867049945,-0.0522652331201304,100,5.0,0.125,24.090142630307724,0.7270399921861121,True,Food Desert,0.0,#880e4f
1,43,5.565389867049945,-0.048655003311192296,347,8.4,0.184,34.33888833628991,1.0659466651735883,True,Food Desert,0.0,#880e4f
1,44,5.565389867049945,-0.04504477350225419,100,5.4,0.13,18.92390726216228,0.5562023413439787,True,Food Desert,0.0,#880e4f
2,0,5.56898311174991,-0.20389488509553094,100,5.0,0.122,8.510155983947008,0.21183924557910205,True,Food Desert,0.0,#880e4f
2,1,5.56898311174991,-0.20028465528659284,100,23.9,0.189,13.686830080550715,0.3830220854651929,True,Food Desert,0.0,#880e4f
2,2,5.56898311174991,-0.19667442547765474,132,14.9,0.223,17.653797192981887,0.514202199060951,True,Food Desert,0.0,#880e4f
2,3,5.56898311174991,-0.19306419566871663,848,14.4,0.193,25.01475166750871,0.7576150675759751,True,Food Desert,0.0,#880e4f
2,4,5.56898311174991,-0.1894539658597785,488,20.3,0.341,62.284505668908324,1.990055474825354,True,Food Desert,0.0,#880e4f
2,5,5.56898311174991,-0.1858437360508404,290,20.3,0.271,55.58348858584055,1.7684654900207601,True,Food Desert,0.0,#880e4f
2,6,5.56898311174991,-0.1822335062419023,100,5.0,0.103,21.851702347802675,0.6530189977553377,True,Food Desert,0.0,#880e4f
2,7,5.56898311174991,-0.1786232764329642,100,5.0,0.146,36.25738582122051,1.1293877552743163,True,Food Desert,0.0,#880e4f
2,8,5.56898311174991,-0.1750130466240261,756,18.6,0.179,47.817086406589766,1.511645231311812,True,Food Desert,0.0,#880e4f
2,9,5.56898311174991,-0.17140281681508795,100,5.0,0.123,39.32654405742159,1.2308790242103658,True,Food Desert,0.0,#880e4f
2,10,5.56898311174991,-0.16779258700614985,248,14.3,0.189,70.55375494296463,2.263503937688347,True,Food Desert,0.0,#880e4f
2,11,5.56898311174991,-0.16418235719721175,1066,17.6,0.239,98.55781840769941,3.189545450595008,True,Food Desert,0.0,#880e4f
2,12,5.56898311174991,-0.16057212738827364,547,31.5,0.349,157.20366386802746,5.128852848757512,True,Food Desert,0.0,#880e4f
2,13,5.56898311174991,-0.15696189757933554,947,12.3,0.259,123.58812997356398,4.017250602033746,True,Food Desert,0.0,#880e4f
2,14,5.56898311174991,-0.15335166777039744,715,6.3,0.218,107.81739954850963,3.4957423187500876,True,Food Desert,0.0,#880e4f
2,15,5.56898311174991,-0.14974143796145933,100,12.1,0.238,122.37007447961058,3.976971806285217,True,Food Desert,0.0,#880e4f
2,16,5.56898311174991,-0.14613120815252123,1083,21.7,0.285,152.91379342815986,4.986994931698039,True,Food Desert,0.0,#880e4f
2,17,5.56898311174991,-0.1425209783435831,606,21.3,0.261,146.4083838713898,4.77187331852161,True,Food Desert,0.0,#880e4f
2,18,5.56898311174991,-0.138910748534645,360,32.0,0.36,217.77092400788385,7.131697803139031,True,Food Desert,0.0,#880e4f
2,19,5.56898311174991,-0.1353005187257069,1465,35.5,0.442,270.29295067387386,8.868502074274403,True,Food Desert,0.0,#880e4f
2,20,5.56898311174991,-0.1316902889167688,1059,14.0,0.186,112.2230343146574,3.6414283435405723,True,Food Desert,0.0,#880e4f
2,21,5.56898311174991,-0.12808005910783066,363,17.1,0.283,167.26603020320636,5.461596307798175,True,Food Desert,0.0,#880e4f
2,22,5.56898311174991,-0.12446982929889255,122,27.5,0.388,221.27255988595155,7.247490291263389,True,Food Desert,0.0,#880e4f
2,23,5.56898311174991,-0.12085959948995446,1034,30.1,0.221,124.19285177350719,4.037247610368349,True,Food Desert,0.0,#880e4f
2,24,5.56898311174991,-0.11724936968101635,769,25.4,0.325,180.40880623507965,5.896203100332975,True,Food Desert,0.0,#880e4f
2,25,5.56898311174991,-0.11363913987207824,857,21.1,0.267,146.58089799065206,4.777578034774685,True,Food Desert,0.0,#880e4f
2,26,5.56898311174991,-0.11002891006314014,696,29.8,0.296,158.18800966122285,5.161403305897486,True,Food Desert,0.0,#880e4f
2,27,5.56898311174991,-0.10641868025420204,542,28.0,0.324,171.28799627577868,5.594595133179155,True,Food Desert,0.0,#880e4f
2,28,5.56898311174991,-0.10280845044526392,659,11.6,0.159,82.50302872673491,2.658643863963447,True,Food Desert,0.0,#880e4f
2,29,5.56898311174991,-0.09919822063632582,783,5.0,0.099,50.76500685539709,1.6091273954905838,True,Food Desert,0.0,#880e4f
2,30,5.56898311174991,-0.09558799082738771,758,21.0,0.287,137.38405918141746,4.473455937080282,True,Food Desert,0.0,#880e4f
2,31,5.56898311174991,-0.0919777610184496,892,5.0,0.06,26.789227209507224,0.8162936239075405,True,Food Desert,0.0,#880e4f
2,32,5.56898311174991,-0.08836753120951149,385,7.6,0.075,33.00810813393704,1.0219402761191934,True,Food Desert,0.0,#880e4f
2,33,5.56898311174991,-0.08475730140057339,420,20.5,0.297,128.526193389698,4.180543037164251,True,Food Desert,0.0,#880e4f
2,34,5.56898311174991,-0.08114707159163527,506,13.2,0.293,124.26403719654391,4.039601577924837,True,Food Desert,0.0,#880e4f
2,35,5.56898311174991,-0.07753684178269718,275,12.4,0.18,70.73361871457972,2.269451693070107,True,Food Desert,0.0,#880e4f
2,36,5.56898311174991,-0.07392661197375905,384,14.2,0.233,81.15581648569885,2.614094098410085,True,Food Desert,0.0,#880e4f
2,37,5.56898311174991,-0.07031638216482095,100,18.7,0.299,91.55124710728587,2.957851364645871,True,Food Desert,0.0,#880e4f
2,38,5.56898311174991,-0.06670615235588284,755,15.4,0.216,64.17730118662966,2.0526466493904634,True,Food Desert,0.0,#880e4f
2,39,5.56898311174991,-0.06309592254694474,1293,15.7,0.32,81.03660437089958,2.610151978821457,True,Food Desert,0.0,#880e4f
2,40,5.56898311174991,-0.059485692738006635,1430,5.0,0.206,50.515472661503175,1.600875770767391,True,Food Desert,0.0,#880e4f
2,41,5.56898311174991,-0.05587546292906853,529,7.0,0.205,48.648288080735796,1.5391315015392042,True,Food Desert,0.0,#880e4f
2,42,5.56898311174991,-0.0522652331201304,770,16.6,0.29,66.56267948391825,2.1315266065815885,True,Food Desert,0.0,#880e4f
2,43,5.56898311174991,-0.048655003311192296,370,13.2,0.306,59.33958145618233,1.8926723905175187,True,Food Desert,0.0,#880e4f
2,44,5.56898311174991,-0.04504477350225419,594,5.3,0.046,8.111344355194706,0.1986512978900237,True,Food Desert,0.0,#880e4f
3,0,5.572576356449874,-0.20389488509553094,100,5.0,0.106,7.577333310162073,0.1809925607330527,True,Food Desert,0.0,#880e4f
3,1,5.572576356449874,-0.20028465528659284,611,9.3,0.157,15.792462116589496,0.4526513618997923,True,Food Desert,0.0,#880e4f
3,2,5.572576356449874,-0.19667442547765474,244,28.3,0.417,61.64180933291519,1.9688027202716396,True,Food Desert,0.0,#880e4f
3,3,5.572576356449874,-0.19306419566871663,517,10.7,0.216,39.28846521677959,1.2296198288352997,True,Food Desert,0.0,#880e4f
3,4,5.572576356449874,-0.1894539658597785,100,5.0,0.141,28.819661967781485,0.8834362683233541,True,Food Desert,0.0,#880e4f
3,5,5.572576356449874,-0.1858437360508404,100,11.0,0.193,40.8586141400947,1.2815416896133445,True,Food Desert,0.0,#880e4f
3,6,5.572576356449874,-0.1822335062419023,403,19.6,0.215,55.50801949883357,1.7659698697834458,True,Food Desert,0.0,#880e4f
3,7,5.572576356449874,-0.1786232764329642,443,17.4,0.282,76.49012288957677,2.459808419049562,True,Food Desert,0.0,#880e4f
3,8,5.572576356449874,-0.1750130466240261,473,7.3,0.048,15.202720638354158,0.4331497245243238,True,Food Desert,0.0,#880e4f
3,9,5.572576356449874,-0.17140281681508795,257,5.0,0.123,48.88663653373302,1.5470132349273056,True,Food Desert,0.0,#880e4f
3,10,5.572576356449874,-0.16779258700614985,433,7.9,0.168,75.47787612404672,2.4263353294257377,True,Food Desert,0.0,#880e4f
3,11,5.572576356449874,-0.16418235719721175,699,7.8,0.14,65.03161170223234,2.08089708538012,True,Food Desert,0.0,#880e4f
3,12,5.572576356449874,-0.16057212738827364,258,5.0,0.088,42.31039687581445,1.3295494040184588,True,Food Desert,0.0,#880e4f
3,13,5.572576356449874,-0.15696189757933554,623,17.2,0.264,134.6606772082768,4.383398836409668,True,Food Desert,0.0,#880e4f
3,14,5.572576356449874,-0.15335166777039744,100,14.6,0.164,87.02969470295335,2.80833216238911,True,Food Desert,0.0,#880e4f
3,15,5.572576356449874,-0.14974143796145933,291,14.0,0.212,117.72957462278403,3.8235192363226354,True,Food Desert,0.0,#880e4f
3,16,5.572576356449874,-0.14613120815252123,784,22.7,0.249,146.24503624215583,4.766471720789339,True,Food Desert,0.0,#880e4f
3,17,5.572576356449874,-0.1425209783435831,783,14.3,0.213,243.42583137860308,7.980057158736788,True,Food Desert,0.0,#880e4f
3,18,5.572576356449874,-0.138910748534645,1314,32.3,0.375,376.47716496049486,12.379813586927371,True,Food Desert,0.0,#880e4f
3,19,5.572576356449874,-0.1353005187257069,100,24.3,0.383,383.61400876958555,12.615815538810946,True,Food Desert,0.0,#880e4f
3,20,5.572576356449874,-0.1316902889167688,1126,25.7,0.314,300.1298713388581,9.855152714738507,True,Food Desert,0.0,#880e4f
3,21,5.572576356449874,-0.12808005910783066,617,12.1,0.18,114.61271968092646,3.720450727372028,True,Food Desert,0.0,#880e4f
3,22,5.572576356449874,-0.12446982929889255,246,26.0,0.35,216.35111185890975,7.08474729568375,True,Food Desert,0.0,#880e4f
3,23,5.572576356449874,-0.12085959948995446,594,15.5,0.182,110.32575226080964,3.5786888076954133,True,Food Desert,0.0,#880e4f
3,24,5.572576356449874,-0.11724936968101635,623,27.2,0.325,190.88205354822452,6.242533617656781,True,Food Desert,0.0,#880e4f
3,25,5.572576356449874,-0.11363913987207824,100,17.0,0.328,190.29243901787632,6.223036178208289,True,Food Desert,0.0,#880e4f
3,26,5.572576356449874,-0.11002891006314014,732,22.5,0.292,167.4599525737997,5.468008954508423,True,Food Desert,0.0,#880e4f
3,27,5.572576356449874,-0.10641868025420204,249,5.0,0.177,100.33895611179584,3.2484443120503683,True,Food Desert,0.0,#880e4f
3,28,5.572576356449874,-0.10280845044526392,100,23.6,0.278,153.31827377044405,5.00037033304226,True,Food Desert,0.0,#880e4f
3,29,5.572576356449874,-0.09919822063632582,568,7.0,0.161,87.09506903026868,2.8104939679802374,True,Food Desert,0.0,#880e4f
3,30,5.572576356449874,-0.09558799082738771,100,9.7,0.126,67.32384386964802,2.1566968758969507,True,Food Desert,0.0,#880e4f
3,31,5.572576356449874,-0.0919777610184496,370,12.2,0.19,99.47128116986224,3.2197519397112178,True,Food Desert,0.0,#880e4f
3,32,5.572576356449874,-0.08836753120951149,1034,21.7,0.234,115.28672660453287,3.742738863950209,True,Food Desert,0.0,#880e4f
3,33,5.572576356449874,-0.08475730140057339,952,12.7,0.161,73.93239978750258,2.375229344515475,True,Food Desert,0.0,#880e4f
3,34,5.572576356449874,-0.08114707159163527,1234,17.9,0.188,84.51873063023476,2.72529932068445,True,Food Desert,0.0,#880e4f
3,35,5.572576356449874,-0.07753684178269718,886,19.4,0.295,129.12330787399821,4.200288485931577,True,Food Desert,0.0,#880e4f
3,36,5.572576356449874,-0.07392661197375905,694,5.6,0.12,48.37975020669795,1.5302514609886642,True,Food Desert,0.0,#880e4f
3,37,5.572576356449874,-0.07031638216482095,1038,9.3,0.149,54.50498729921826,1.7328014884592302,True,Food Desert,0.0,#880e4f
3,38,5.572576356449874,-0.06670615235588284,100,7.8,0.182,56.785212805434604,1.8082042413562884,True,Food Desert,0.0,#880e4f
3,39,5.572576356449874,-0.06309592254694474,462,13.9,0.209,60.3864983257702,1.9272919550325587,True,Food Desert,0.0,#880e4f
3,40,5.572576356449874,-0.059485692738006635,100,18.1,0.305,85.16142313388814,2.746551948509923,True,Food Desert,0.0,#880e4f
3,41,5.572576356449874,-0.05587546292906853,668,6.0,0.168,41.61342237932677,1.3065017731631159,True,Food Desert,0.0,#880e4f
3,42,5.572576356449874,-0.0522652331201304,340,9.3,0.113,27.002798863669035,0.8233560353316196,True,Food Desert,0.0,#880e4f
3,43,5.572576356449874,-0.048655003311192296,100,11.8,0.171,39.4054388187894,1.2334879250318291,True,Food Desert,0.0,#880e4f
3,44,5.572576356449874,-0.04504477350225419,100,9.3,0.159,29.145686353567726,0.8942172792947851,True,Food Desert,0.0,#880e4f
4,0,5.576169601149838,-0.20389488509553094,100,15.4,0.254,27.903024616553132,0.853124801539714,True,Food Desert,0.0,#880e4f
4,1,5.576169601149838,-0.20028465528659284,467,5.0,0.202,24.80089511006639,0.7505432349382478,True,Food Desert,0.0,#880e4f
4,2,5.576169601149838,-0.19667442547765474,788,5.0,0.129,19.61715212873809,0.5791266403789052,True,Food Desert,0.0,#880e4f
4,3,5.576169601149838,-0.19306419566871663,918,21.9,0.158,32.07730368987974,0.9911603303202369,True,Food Desert,0.0,#880e4f
4,4,5.576169601149838,-0.1894539658597785,100,7.4,0.139,29.26353510428967,0.8981143150071252,True,Food Desert,0.0,#880e4f
4,5,5.576169601149838,-0.1858437360508404,409,24.8,0.312,80.23104069919252,2.5835135089354826,True,Food Desert,0.0,#880e4f
4,6,5.576169601149838,-0.1822335062419023,565,8.2,0.203,61.40385614982581,1.9609340577132028,True,Food Desert,0.0,#880e4f
4,7,5.576169601149838,-0.1786232764329642,579,14.4,0.241,80.67078952153558,2.598055172335664,True,Food Desert,0.0,#880e4f
4,8,5.576169601149838,-0.1750130466240261,299,5.4,0.088,38.02143360302189,1.1877214852616143,True,Food Desert,0.0,#880e4f
4,9,5.576169601149838,-0.17140281681508795,1202,19.7,0.27,121.77186163546615,3.957190036831319,True,Food Desert,0.0,#880e4f
4,10,5.576169601149838,-0.16779258700614985,1858,11.8,0.183,85.96360980019111,2.773078747202271,True,Food Desert,0.0,#880e4f
4,11,5.576169601149838,-0.16418235719721175,356,11.5,0.205,99.76128102442455,3.229341687441927,True,Food Desert,0.0,#880e4f
4,12,5.576169601149838,-0.16057212738827364,528,22.7,0.157,81.01921043590849,2.6095767942274484,True,Food Desert,0.0,#880e4f
4,13,5.576169601149838,-0.15696189757933554,942,26.3,0.362,194.17869199449405,6.351547227704268,True,Food Desert,0.0,#880e4f
4,14,5.576169601149838,-0.15335166777039744,512,23.2,0.242,135.46609928461478,4.41003262400409,True,Food Desert,0.0,#880e4f
4,15,5.576169601149838,-0.14974143796145933,100,36.9,0.41,241.41284970792393,7.91349165497993,True,Food Desert,0.0,#880e4f
4,16,5.576169601149838,-0.14613120815252123,785,29.3,0.273,174.67379920802327,5.706557244453754,True,Food Desert,0.0,#880e4f
4,17,5.576169601149838,-0.1425209783435831,361,35.5,0.411,404.90340928806114,13.319815823977835,True,Food Desert,0.0,#880e4f
4,18,5.576169601149838,-0.138910748534645,1851,25.7,0.397,619.9502949431136,20.431010368606987,True,Food Desert,0.0,#880e4f
4,19,5.576169601149838,-0.1353005187257069,819,25.4,0.29,562.1082852526888,18.518284301879728,True,Food Desert,0.0,#880e4f
4,20,5.576169601149838,-0.1316902889167688,1105,23.0,0.234,312.2123243361319,10.254696626189396,True,Food Desert,0.0,#880e4f
4,21,5.576169601149838,-0.12808005910783066,400,29.5,0.288,199.65284456099408,6.5325671190120875,True,Food Desert,0.0,#880e4f
4,22,5.576169601149838,-0.12446982929889255,675,15.3,0.242,161.42175196009345,5.268337059085391,True,Food Desert,0.0,#880e4f
4,23,5.576169601149838,-0.12085959948995446,675,34.2,0.385,253.4796379107243,8.31251756124947,True,Food Desert,0.0,#880e4f
4,24,5.576169601149838,-0.11724936968101635,1217,15.5,0.259,165.33288162065432,5.3976707335573435,True,Food Desert,0.0,#880e4f
4,25,5.576169601149838,-0.11363913987207824,100,30.7,0.349,219.96825227406774,7.204359300801038,True,Food Desert,0.0,#880e4f
4,26,5.576169601149838,-0.11002891006314014,1280,8.9,0.165,101.09661135453089,3.273498540631431,True,Food Desert,0.0,#880e4f
