row,col,lat,lon,elevation,population,pm25,no2,pm25_ugm3,no2_ugm3,pm25_exceeds,no2_exceeds,aqi_class,health_burden,aqi_color
0,14,3.8493474667624863,11.541264829434482,602.1308774294206,428,371.79040733760456,305.6484184593918,17.985538325481144,22.18317237134722,True,False,Moderate,0.00769781040330593,#f9a825
0,15,3.8493474667624863,11.543965852154102,602.2432474829733,50,301.8226897127376,234.49446248096297,16.10634695286693,19.346969537522895,True,False,Moderate,0.0008053173476433465,#f9a825
0,16,3.8493474667624863,11.54666687487372,602.2753542371017,261,241.4664810362895,176.02287633009777,14.485301269533476,17.016287060928583,False,False,Moderate,0.0037806636313482372,#f9a825
0,17,3.8493474667624863,11.54936789759334,602.2116614892997,522,190.35087723253355,129.35276105806403,13.112439542229602,15.156012233347973,False,False,Moderate,0.006844693441043852,#f9a825
0,18,3.8493474667624863,11.55206892031296,602.0528476841715,504,147.79664181753765,93.11265143869302,11.969518852879665,13.71147833235553,False,False,Good,0.006032637501851351,#1b5e20
0,19,3.8493474667624863,11.554769943032579,601.8162578387297,340,112.95274636653815,65.69454031453935,11.033682299358608,12.61859005370508,False,False,Good,0.003751451981781927,#1b5e20
0,20,3.8493474667624863,11.557470965752199,601.5298205060134,50,84.89428973234153,45.45625624889291,10.280088907638298,11.811890302026768,False,False,Good,0.0005140044453819149,#1b5e20
0,21,3.8493474667624863,11.560171988471819,601.2348236693211,417,62.687427726748254,30.863218875257715,9.683657511698152,11.230210571306582,False,False,Good,0.004038085182378129,#1b5e20
0,22,3.8493474667624863,11.562873011191437,600.9774681504509,467,45.43028277617124,20.572229391379164,9.220165504127626,10.820010841218755,False,False,Good,0.004305817290427601,#1b5e20
0,23,3.8493474667624863,11.565574033911057,600.8001181646267,812,32.27846679788032,13.467294628949048,8.866934328957345,10.536807527639812,False,False,Good,0.007199950675113365,#1b5e20
0,24,3.8493474667624863,11.568275056630677,600.7433447015235,212,22.4614953293083,8.660630938646896,8.603270331971629,10.345213497593074,False,False,Good,0.0018238933103779855,#1b5e20
0,25,3.8493474667624863,11.570976079350295,600.8383282071045,170,15.293569455444723,5.471875604504592,8.410754341469813,10.218109434428847,False,False,Good,0.0014298282380498684,#1b5e20
0,26,3.8493474667624863,11.573677102069915,601.105143203882,674,10.18001174736482,3.396400656438357,8.273414524557255,10.135380823653904,False,False,Good,0.00557628138955159,#1b5e20
0,27,3.8493474667624863,11.576378124789535,601.551189595825,646,6.619485469856896,2.0706525809621623,8.177785990573447,10.082536390805465,False,False,Good,0.005282849749910447,#1b5e20
0,28,3.8493474667624863,11.579079147509153,602.1734073585242,710,4.201911829796955,1.2395004288637221,8.112854852596103,10.04940659420167,False,False,Good,0.005760126945343233,#1b5e20
0,29,3.8493474667624863,11.581780170228773,602.9574973172005,50,2.561128773500433,0.7049681666992776,8.068786738494461,10.028100092042031,False,False,Good,0.0004034393369247231,#1b5e20
0,30,3.8493474667624863,11.584481192948394,603.8819561563491,793,1.5521763056999272,0.4085703524698278,8.041688316004334,10.016285649554648,False,False,Good,0.006377058834591437,#1b5e20
0,31,3.8493474667624863,11.587182215668012,604.9179397800498,651,0.9163068890636586,0.2318898706094871,8.024610149638258,10.00924315028046,False,False,Good,0.005224021207414506,#1b5e20
0,32,3.8493474667624863,11.589883238387632,606.0281329905812,197,0.5268025484478651,0.12881164904871537,8.014148850894667,10.005134443461897,False,False,Good,0.0015787873236262494,#1b5e20
0,33,3.8493474667624863,11.592584261107252,607.167246329161,269,0.2949111518862832,0.06998829184132487,8.007920717026726,10.002789739360592,False,False,Good,0.0021541306728801893,#1b5e20
0,34,3.8493474667624863,11.59528528382687,608.280972485131,98,0.16073529119095334,0.03717376859811779,8.004317024804212,10.001481749628564,False,False,Good,0.0007844230684308128,#1b5e20
0,35,3.8493474667624863,11.59798630654649,609.3092460909481,50,0.08528205379164812,0.019290547102481032,8.002290503465947,10.000768922874432,False,False,Good,0.00040011452517329734,#1b5e20
0,36,3.8493474667624863,11.60068732926611,610.1882767881636,732,0.04404412939072658,0.009775099455237619,8.001182936227949,10.000389636308967,False,False,Good,0.005856865909318858,#1b5e20
0,37,3.8493474667624863,11.603388351985728,610.8553374379367,610,0.02213944566555001,0.004834563337860099,8.000594620729409,10.00019270611241,False,False,Good,0.00488036271864494,#1b5e20
0,38,3.8493474667624863,11.606089374705348,611.2517330592077,503,0.010830883146414307,0.0023327253881584723,8.000290895613826,10.000092982635547,False,False,Good,0.004024146320493754,#1b5e20
0,39,3.8493474667624863,11.608790397424968,611.3305001275011,389,0.005156491645231318,0.0010976691555157456,8.000138492935623,10.00004375318739,False,False,Good,0.003112053873751957,#1b5e20
0,40,3.8493474667624863,11.611491420144587,611.0631995138257,504,0.0023890049840872224,0.0005035373785646369,8.000064163841664,10.000020071043421,False,False,Good,0.004032032338576199,#1b5e20
0,41,3.8493474667624863,11.614192442864207,610.4416376062244,234,0.0010770465325927086,0.00022511990794041507,8.000028927291337,10.000008973298984,False,False,Good,0.001872006768986173,#1b5e20
0,42,3.8493474667624863,11.616893465583825,609.4879987099079,403,0.0004703418826368906,9.406837652737816e-05,8.000012632431613,10.000003749573617,False,False,Good,0.00322400509086994,#1b5e20
0,43,3.8493474667624863,11.619594488303445,608.2521646352372,113,0.00020091928351322058,4.0183856702644126e-05,8.000005396285559,10.000001601732,False,False,Good,0.0009040006097802681,#1b5e20
0,44,3.8493474667624863,11.622295511023065,606.8184499709824,70,8.35014542490656e-05,1.670029084981312e-05,8.000002242680164,10.000000665675037,False,False,Good,0.0005600001569876114,#1b5e20
0,45,3.8493474667624863,11.624996533742683,605.2976551079745,103,3.37622132247797e-05,6.752442644955939e-06,8.000000906784758,10.000000269152947,False,False,Good,0.00082400009339883,#1b5e20
0,46,3.8493474667624863,11.627697556462303,603.8189503292829,382,1.3281044390436899e-05,2.65620887808738e-06,8.000000356701989,10.000000105876715,False,False,Good,0.0030560001362601595,#1b5e20
0,47,3.8493474667624863,11.630398579181923,602.5192694448842,50,5.082741222340869e-06,1.0165482444681738e-06,8.00000013651215,10.000000040519701,False,False,Good,0.0004000000068256074,#1b5e20
0,48,3.8493474667624863,11.633099601901542,601.5204681138304,627,1.8924665875701772e-06,3.7849331751403546e-07,8.000000050827826,10.000000015086776,False,False,Good,0.005016000031869046,#1b5e20
0,49,3.8493474667624863,11.635800624621162,600.9164310269499,155,6.855243614036076e-07,1.3710487228072154e-07,8.000000018411798,10.000000005465012,False,False,Good,0.001240000002853829,#1b5e20
1,0,3.852042400287459,11.50345051135981,605.1421224040513,503,3528.6438818519578,2820.809225119828,102.77223732459495,122.43769946379467,True,True,Unhealthy,0.051694435374271264,#b71c1c
1,1,3.852042400287459,11.50615153407943,605.1156048568937,50,3281.852121374918,2684.297506490598,96.14390982065618,116.99633056304336,True,True,Unhealthy,0.004807195491032808,#b71c1c
1,2,3.852042400287459,11.508852556799049,604.913682709706,135,3015.1577866758785,2527.0824511255637,88.98103942979174,110.7297248709953,True,True,Unhealthy,0.012012440323021885,#b71c1c
1,3,3.852042400287459,11.511553579518669,604.5651116217199,50,2740.3678952261516,2354.96697766539,81.60073875938087,103.86918722610666,True,True,Unhealthy,0.004080036937969044,#b71c1c
1,4,3.852042400287459,11.514254602238289,604.1123640323028,410,2466.798070569589,2172.5012197718997,74.25320661522122,96.59608634932182,True,True,Unhealthy,0.0304438147122407,#b71c1c
1,5,3.852042400287459,11.516955624957907,603.6109087970244,50,2201.2192502860985,1983.2156716218337,67.12029668522197,89.05114804360119,True,True,Unhealthy,0.0033560148342610986,#b71c1c
1,6,3.852042400287459,11.519656647677527,603.1186315748542,91,1948.168260596568,1790.0319251429364,60.32385894509698,81.35082721564393,True,True,Unhealthy,0.0054894711640038245,#b71c1c
1,7,3.852042400287459,11.522357670397147,602.6927561634127,421,1710.446770184286,1595.6904164255259,53.93914054878066,73.6043578848155,True,True,Unhealthy for Sensitive,0.022708378171036655,#ef6c00
1,8,3.852042400287459,11.525058693116765,602.3772171746782,50,1489.64542755475,1403.061520855612,48.00886309774671,65.92615346203587,True,True,Unhealthy for Sensitive,0.0024004431548873355,#ef6c00
1,9,3.852042400287459,11.527759715836385,602.1998002219198,385,1286.578751178684,1215.263962979067,42.55490291060287,58.440526577197325,True,True,Unhealthy for Sensitive,0.016383637620582106,#ef6c00
1,10,3.852042400287459,11.530460738556005,602.1614557807453,50,951.0866067175084,929.3520042217997,33.5442625059598,47.04405119503502,True,True,Moderate,0.00167721312529799,#f9a825
1,11,3.852042400287459,11.533161761275624,602.2440652971691,115,836.7488701254723,798.1208011514989,30.473382170545978,41.81316410076018,True,True,Moderate,0.003504438949612787,#f9a825
1,12,3.852042400287459,11.535862783995244,602.4095705796752,110,723.5784608700909,669.3070550849619,27.433853886256923,36.678637051551604,True,True,Moderate,0.0030177239274882615,#f9a825
1,13,3.852042400287459,11.538563806714864,602.6106316693213,625,615.5845573648382,548.2785691289215,24.533356075965678,31.854431143083872,True,True,Moderate,0.015333347547478548,#f9a825
1,14,3.852042400287459,11.541264829434482,602.798200745597,460,515.6265654561768,438.9024684484102,21.84868659702531,27.49469031859949,True,True,Moderate,0.010050395834631643,#f9a825
1,15,3.852042400287459,11.543965852154102,602.930595991602,515,425.47387848748343,343.4940420160519,19.427367775710096,23.691702196614962,True,False,Moderate,0.010005094404490699,#f9a825
1,16,3.852042400287459,11.54666687487372,602.9790509321074,377,345.96625575642446,262.94789722809884,17.291953848185173,20.48112590524934,True,False,Moderate,0.00651906660076581,#f9a825
1,17,3.852042400287459,11.54936789759334,602.9284062890822,413,277.2211419817871,196.99434475978035,15.445599142043267,17.852211604712977,True,False,Moderate,0.006379032445663869,#f9a825
1,18,3.852042400287459,11.55206892031296,602.7796894403093,690,218.84305851751182,144.51773150150422,13.877681900780715,15.760489265652211,False,False,Moderate,0.009575600511538692,#f9a825
1,19,3.852042400287459,11.554769943032579,602.5504844909198,892,170.10554308446075,103.87976728111813,12.568690816985647,14.140656500237846,False,False,Moderate,0.011211272208751198,#f9a825
1,20,3.852042400287459,11.557470965752199,602.2686433970282,404,130.0924249869984,73.2054216283765,11.494019398899813,12.917974431901582,False,False,Good,0.004643583837155524,#1b5e20
1,21,3.852042400287459,11.560171988471819,601.9751969386726,838,97.798287016517,50.60670290208759,10.626664173944278,12.017187550681225,False,False,Good,0.008905144577765305,#1b5e20
1,22,3.852042400287459,11.562873011191437,601.7158228639404,274,72.19573596924639,34.33626159854358,9.939031438760606,11.368646354367788,False,False,Good,0.002723294614220406,#1b5e20
1,23,3.852042400287459,11.565574033911057,601.5322661544902,366,52.27962733924187,22.87547275482582,9.404125045011806,10.911818320712586,False,False,Good,0.0034419097664743215,#1b5e20
1,24,3.852042400287459,11.568275056630677,601.4645094156348,50,37.09712729761287,14.969341403709318,8.99635380333843,10.596679241875957,False,False,Good,0.0004498176901669215,#1b5e20
1,25,3.852042400287459,11.570976079350295,601.5433100127815,728,25.76942366793933,9.623544132560527,8.69211459624376,10.383595300709299,False,False,Good,0.006327859426065457,#1b5e20
1,26,3.852042400287459,11.573677102069915,601.7886499963697,506,17.507746069717466,6.078336382321616,8.470222646743025,10.242283013437852,False,False,Good,0.004285932659251971,#1b5e20
1,27,3.852042400287459,11.576378124789535,602.2083505069457,513,11.62417598157566,3.771376976372935,8.312201854796001,10.150327412168783,False,False,Good,0.004264159551510348,#1b5e20
1,28,3.852042400287459,11.579079147509153,602.8001145066802,262,7.367300199010866,2.2027005676214557,8.197870781603426,10.087799834964178,False,False,Good,0.0021478421447800973,#1b5e20
1,29,3.852042400287459,11.581780170228773,603.5507718390908,373,4.684633737088671,1.327107638677582,8.125819786630652,10.052898625155127,False,False,Good,0.003030930780413233,#1b5e20
1,30,3.852042400287459,11.584481192948394,604.4401429200682,480,2.9026659308961076,0.7837264554235677,8.077959735719356,10.031239404236207,False,False,Good,0.0038774206731452903,#1b5e20
1,31,3.852042400287459,11.587182215668012,605.4407166678212,590,1.7521244310935664,0.4534127096167899,8.047058518219943,10.018073069785423,False,False,Good,0.0047477645257497664,#1b5e20
1,32,3.852042400287459,11.589883238387632,606.5163707728052,100,1.030119238318583,0.25682597301131455,8.027666919132491,10.010237105476964,False,False,Good,0.0008027666919132491,#1b5e20
1,33,3.852042400287459,11.592584261107252,607.6227568741855,50,0.5897755035794529,0.14234357024237806,8.015840177094926,10.005673827009991,False,False,Good,0.00040079200885474633,#1b5e20
1,34,3.852042400287459,11.59528528382687,608.7062517978001,50,0.32877336022944936,0.0771488255069719,8.008830187450176,10.003075158851258,False,False,Good,0.00040044150937250877,#1b5e20
1,35,3.852042400287459,11.59798630654649,609.7070998678004,602,0.17842734930041296,0.04086587261922384,8.004792197699537,10.001628917213885,False,False,Good,0.004818884903015122,#1b5e20
1,36,3.852042400287459,11.60068732926611,610.5615813464035,50,0.09426146223978027,0.02114431493495706,8.00253167221433,10.000842814220421,False,False,Good,0.00040012658361071645,#1b5e20
1,37,3.852042400287459,11.603388351985728,611.2068530819063,489,0.048470261567294844,0.010680874359905654,8.001301813185531,10.000425740574936,False,False,Good,0.003912636586647725,#1b5e20
1,38,3.852042400287459,11.606089374705348,611.5840857186697,452,0.024257822662690633,0.005265006831643833,8.000651516050738,10.000209863627267,False,False,Good,0.0036162944852549334,#1b5e20
1,39,3.852042400287459,11.608790397424968,611.6462818819837,585,0.011815053585494418,0.002531564779933326,8.000317328441152,10.000100908390884,False,False,Good,0.004680185637138075,#1b5e20
1,40,3.852042400287459,11.611491420144587,611.3650565603841,1026,0.005600201650302905,0.0011869062148756454,8.000150410088873,10.000047310184287,False,False,Good,0.008208154320751185,#1b5e20
1,41,3.852042400287459,11.614192442864207,610.7323444661715,90,0.0025675301491121724,0.0005135060298224356,8.000068958666496,10.000020468394721,False,False,Good,0.0007200062062799847,#1b5e20
1,42,3.852042400287459,11.616893465583825,609.7704708623085,108,0.0011535181603966975,0.0002307036320793397,8.000030981164581,10.00000919586671,False,False,Good,0.0008640033459657748,#1b5e20
1,43,3.852042400287459,11.619594488303445,608.5293051777475,399,0.0005041941138374199,0.00010083882276748397,8.00001354163407,10.000004019444189,False,False,Good,0.003192005403111994,#1b5e20
1,44,3.852042400287459,11.622295511023065,607.092735635738,599,0.00021440531991637378,4.288106398327476e-05,8.000005758493218,10.000001709242916,False,False,Good,0.0047920034493374375,#1b5e20
1,45,3.852042400287459,11.624996533742683,605.5707562269575,116,8.870289489861622e-05,1.7740578979723244e-05,8.00000238238034,10.00000070714101,False,False,Good,0.0009280002763561193,#1b5e20
1,46,3.852042400287459,11.627697556462303,604.0913405471534,335,3.5702981184444184e-05,7.140596236888837e-06,8.000000958909858,10.000000284624782,False,False,Good,0.0026800003212348023,#1b5e20
1,47,3.852042400287459,11.630398579181923,602.7898333033355,50,1.3980915768743951e-05,2.7961831537487905e-06,8.000000375499118,10.000000111456103,False,False,Good,0.0004000000187749559,#1b5e20
1,48,3.852042400287459,11.633099601901542,601.7865480679227,711,5.32636848478602e-06,1.0652736969572038e-06,8.000000143055484,10.000000042461902,False,False,Good,0.005688000101712449,#1b5e20
1,49,3.852042400287459,11.635800624621162,601.1741283851097,337,1.9742004561678883e-06,3.9484009123357767e-07,8.000000053023031,10.00000001573836,False,False,Good,0.0026960000178687616,#1b5e20
2,0,3.8547373338124324,11.50345051135981,605.3138796111971,530,4012.412126916259,3184.5617586958037,115.76527387530354,136.936906884556,True,True,Unhealthy,0.06135559515391087,#b71c1c
2,1,3.8547373338124324,11.50615153407943,605.3130469714577,290,3788.1548312370815,3074.806313606027,109.74217651566737,132.56204535913855,True,True,Unhealthy,0.031825231189543536,#b71c1c
2,2,3.8547373338124324,11.508852556799049,605.1490343865165,208,3529.8397963003986,2935.6546730344403,102.80435716771952,127.01544894164513,True,True,Unhealthy,0.02138330629088566,#b71c1c
2,3,3.8547373338124324,11.511553579518669,604.8497113570247,494,3251.3340287911255,2773.672087935081,95.32425558240327,120.55880910241721,True,True,Unhealthy,0.04709018225770722,#b71c1c
2,4,3.8547373338124324,11.514254602238289,604.4560517001693,457,2964.385264419819,2594.2447300590093,87.61739217891243,113.40681911287956,True,True,Unhealthy,0.040041148225762976,#b71c1c
2,5,3.8547373338124324,11.516955624957907,604.0212241500758,134,2678.164987954922,2401.6136826523048,79.93009448708474,105.7285289176995,True,True,Unhealthy,0.010710632661269356,#b71c1c
2,6,3.8547373338124324,11.519656647677527,603.6004572343338,50,2399.3093593523467,2199.2097306378305,72.44059634046188,97.66068990036185,True,True,Unhealthy,0.003622029817023094,#b71c1c
2,7,3.8547373338124324,11.522357670397147,603.2479084984649,633,2132.2997777813007,1990.1236414373398,65.26925905626108,89.32650031737569,True,True,Unhealthy,0.041315440982613263,#b71c1c
2,8,3.8547373338124324,11.525058693116765,603.0044952071864,50,1879.9957131826884,1777.539928026952,58.49288221328251,80.85289513114787,True,True,Unhealthy,0.0029246441106641255,#b71c1c
2,9,3.8547373338124324,11.527759715836385,602.8953044585961,913,1316.5285787510486,1333.7354639602356,43.35929470007105,63.16281084361363,True,True,Unhealthy for Sensitive,0.039587036061164864,#ef6c00
2,10,3.8547373338124324,11.530460738556005,602.9191872502292,608,1201.6785562105945,1198.210941349576,40.27465540027682,57.76079166146766,True,True,Unhealthy for Sensitive,0.024486990483368307,#ef6c00
2,11,3.8547373338124324,11.533161761275624,603.0565337458065,557,1076.4668733168444,1050.6867224260184,36.9117228617883,51.88046354737714,True,True,Unhealthy for Sensitive,0.02055982963401608,#ef6c00
2,12,3.8547373338124324,11.535862783995244,603.2686601612457,252,947.3356675868254,899.5185104287721,33.4435198678853,45.85488555448627,True,True,Moderate,0.008427767006707096,#f9a825
2,13,3.8547373338124324,11.538563806714864,603.5082100549291,298,819.8113595120899,752.112912385294,30.01847489475229,39.97928567892593,True,True,Moderate,0.008945505518636182,#f9a825
2,14,3.8547373338124324,11.541264829434482,603.7264727860698,392,698.2313911155392,614.4005257655214,26.753082861837004,34.490058048319995,True,True,Moderate,0.010487208481840106,#f9a825
2,15,3.8547373338124324,11.543965852154102,603.8825339276739,548,585.6707295889529,490.5651392699003,23.729931168214613,29.55396884179593,True,True,Moderate,0.013004002280181608,#f9a825
2,16,3.8547373338124324,11.54666687487372,603.9485648029107,617,484.02674277393373,383.0196375495065,20.999979276329384,25.267195850046733,True,True,Moderate,0.01295698721349523,#f9a825
2,17,3.8547373338124324,11.54936789759334,603.9102884991823,824,394.2042708247466,292.5822706280899,18.58752936251649,21.66235458972534,True,False,Moderate,0.01531612419471359,#f9a825
2,18,3.8547373338124324,11.55206892031296,603.7695271896348,1124,316.34235798672904,218.78566638314197,16.49631587396273,18.720815567642212,True,False,Moderate,0.01854185904233411,#f9a825
2,19,3.8547373338124324,11.554769943032579,603.5444256523426,477,250.03604388591913,160.24630674874896,14.715462394131542,16.38743163413807,False,False,Moderate,0.007019275562000746,#f9a825
2,20,3.8547373338124324,11.557470965752199,603.2627749984518,434,194.5245635749313,115.03125765601835,13.224536315325487,14.585155870199017,False,False,Moderate,0.005739448760851262,#f9a825
2,21,3.8547373338124324,11.560171988471819,602.9651764170278,645,148.83511942166365,80.97653577233493,11.997410260811385,13.22773171319384,False,False,Good,0.0077383296182233436,#1b5e20
2,22,3.8547373338124324,11.562873011191437,602.6963611731,383,111.88474881989805,55.9319097370681,11.004998045480562,12.229450755282965,False,False,Good,0.004214914251419055,#1b5e20
2,23,3.8547373338124324,11.565574033911057,602.496943837412,680,82.54994843860298,37.925449059577154,10.217124642357033,11.511711676711865,False,False,Good,0.006947644756802782,#1b5e20
2,24,3.8547373338124324,11.568275056630677,602.4058277958662,561,59.71514828815843,25.254836712947505,9.603828097968478,11.00665997368786,False,False,Good,0.0053877475629603155,#1b5e20
2,25,3.8547373338124324,11.570976079350295,602.4529938499811,50,42.30878978247353,16.520371393669546,9.136328516120065,10.65850343130269,False,False,Good,0.0004568164258060032,#1b5e20
2,26,3.8547373338124324,11.573677102069915,602.6582652813861,919,29.331954182354178,10.617254474806064,8.787796959976944,10.423204680819264,False,False,Good,0.008075985406218811,#1b5e20
2,27,3.8547373338124324,11.576378124789535,603.030255216012,413,19.25090826113592,6.349154948197111,8.5170404573331,10.253077864875504,False,False,Good,0.00351753770887857,#1b5e20
2,28,3.8547373338124324,11.579079147509153,603.5680788823402,683,12.833774518070394,3.971640045611966,8.34468922484707,10.158309915413694,False,False,Good,0.0056994227405705485,#1b5e20
2,29,3.8547373338124324,11.581780170228773,604.2606503012331,801,8.341079480114827,2.4369946708282666,8.22402452344323,10.09713881816372,False,False,Good,0.006587443643278027,#1b5e20
2,30,3.8547373338124324,11.584481192948394,605.0902270971883,717,5.283443301794359,1.4661624388269723,8.141902600334353,10.058441361505023,False,False,Good,0.0058377441644397315,#1b5e20
2,31,3.8547373338124324,11.587182215668012,606.0317475623983,324,3.260771800293538,0.8644294011624726,8.087577735035302,10.034456230627027,False,False,Good,0.002620375186151438,#1b5e20
2,32,3.8547373338124324,11.589883238387632,607.0512903280949,362,1.9603388505816852,0.49917160361051705,8.052650736374803,10.01989702325411,False,False,Good,0.002915059566567679,#1b5e20
2,33,3.8547373338124324,11.592584261107252,608.1062482646851,303,1.1477919588894128,0.2821517062753972,8.030827370391947,10.011246591393306,False,False,Good,0.00243334069322876,#1b5e20
2,34,3.8547373338124324,11.59528528382687,609.1442711034825,573,0.6544003252987391,0.15601413009641765,8.017575869090523,10.006218736707067,False,False,Good,0.00459407097298887,#1b5e20
2,35,3.8547373338124324,11.59798630654649,610.1061758434814,368,0.36325402277395735,0.08434013893397252,8.009756268302535,10.003361805225872,False,False,Good,0.002947590306735333,#1b5e20
2,36,3.8547373338124324,11.60068732926611,610.928337311612,592,0.1962962151916622,0.04454979247781697,8.005272119294254,10.001775758577782,False,False,Good,0.004739121094622198,#1b5e20
2,37,3.8547373338124324,11.603388351985728,611.5476159708033,746,0.10325336107514704,0.022980831779711008,8.002773176429251,10.000916017940549,False,False,Good,0.005970068789616222,#1b5e20
2,38,3.8547373338124324,11.606089374705348,611.9047956187123,50,0.052862834996518004,0.011571267275205094,8.00141978882304,10.000461231713482,False,False,Good,0.00040007098944115193,#1b5e20
2,39,3.8547373338124324,11.608790397424968,611.9526201220409,208,0.026340244476498586,0.005684573609243274,8.00070744568857,10.000226587595277,False,False,Good,0.0016641471487032226,#1b5e20
2,40,3.8547373338124324,11.611491420144587,611.6625561987481,558,0.012671080144082608,0.0025342160288165435,8.000340319583042,10.000101014069894,False,False,Good,0.004464189898327337,#1b5e20
2,41,3.8547373338124324,11.614192442864207,611.0265055495273,50,0.005987195490314678,0.0011974390980629402,8.000160803960648,10.000047730025921,False,False,Good,0.0004000080401980324,#1b5e20
2,42,3.8547373338124324,11.616893465583825,610.0667754436662,285,0.0027523121693336615,0.0005504624338667322,8.000073921537803,10.00002194148018,False,False,Good,0.002280021067638274,#1b5e20
2,43,3.8547373338124324,11.619594488303445,608.8329450603007,82,0.0012309386063312925,0.00024618772126625845,8.000033060521163,10.000009813063842,False,False,Good,0.0006560027109627353,#1b5e20
2,44,3.8547373338124324,11.622295511023065,607.407856693755,50,0.0005355987392619608,0.00010711974785239216,8.000014385098789,10.000004269802405,False,False,Good,0.0004000007192549394,#1b5e20
2,45,3.8547373338124324,11.624996533742683,605.8997769233858,375,0.00022672904048094065,4.5345808096188124e-05,8.000006089483426,10.000001807487829,False,False,Good,0.0030000022835562847,#1b5e20
2,46,3.8547373338124324,11.627697556462303,604.4342609930314,187,9.337684691955363e-05,1.8675369383910727e-05,8.000002507913235,10.000000744401838,False,False,Good,0.0014960004689797749,#1b5e20
2,47,3.8547373338124324,11.630398579181923,603.1435204769183,50,3.741413513369978e-05,7.482827026739955e-06,8.000001004867993,10.000000298266132,False,False,Good,0.00040000005024339963,#1b5e20
2,48,3.8547373338124324,11.633099601901542,602.1448700251626,592,1.4584672011450062e-05,2.916934402290012e-06,8.00000039171479,10.000000116269257,False,False,Good,0.004736000231895156,#1b5e20
2,49,3.8547373338124324,11.635800624621162,601.5285477829711,50,5.531234538795055e-06,1.106246907759011e-06,8.000000148557772,10.000000044095097,False,False,Good,0.00040000000742788856,#1b5e20
3,0,3.8574322673374053,11.50345051135981,605.4694612584656,313,4458.095979904634,3513.435733466431,127.73544068765581,150.04585193742557,True,True,Unhealthy,0.03998119293523627,#b71c1c
3,1,3.8574322673374053,11.50615153407943,605.5001139235558,296,4274.641757729861,3443.2042294126113,122.80823135050343,147.24641811702665,True,True,Unhealthy,0.03635123647974901,#b71c1c
3,2,3.8574322673374053,11.508852556799049,605.3846049577214,73,4041.736654009624,3334.73686739312,116.55287135869293,142.92289969409606,True,True,Unhealthy,0.008508359609184583,#b71c1c
3,3,3.8574322673374053,11.511553579518669,605.1494775973878,506,3774.4943354185466,3194.910030901473,109.37528322888822,137.34938990888432,True,True,Unhealthy,0.05534389331381744,#b71c1c
3,4,3.8574322673374053,11.514254602238289,604.8335062881328,284,3486.700994112512,3029.70616926845,101.64573619724533,130.76434970866904,True,True,Unhealthy,0.028867389080017673,#b71c1c
